bin_1,bin_2,bin_3,bin_4,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,user_id,target
1,1,0,1,0.5706,0.12,0.1649,0.0452,0.0,0.5688,0.5706,0.1649,0.0,0.118,0.1993,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.0713,0.99,0.1649,0.0452,0.0,0.0701,0.0713,0.1649,0.0588,0.1118,0.2062,0.0471,0.0089,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.3566,0.18,0.1546,0.0452,0.2,0.4193,0.3566,0.1546,0.0,0.1056,0.122,0.0044,0.1104,0.5,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.4565,1.0,0.1979,0.0387,0.0,0.4717,0.4565,0.1979,0.1471,0.0932,0.1812,0.0036,0.0254,0.6433,dc029453,e9b19332,254a1505,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.3994,0.0,0.1732,0.0387,0.0,0.454,0.3994,0.1732,0.1471,0.0932,0.1368,0.0036,0.0254,0.5629,ab4271a7,46a2c293,1b71ea44,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,1,0,1,0.4565,0.0,0.1649,0.0452,0.0,0.5398,0.4565,0.1649,0.0,0.118,0.1195,0.0044,0.0082,0.5333,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3566,0.65,0.1546,0.0194,0.2,0.4066,0.3566,0.1546,0.0294,0.0248,0.1354,0.0036,0.2305,0.5026,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1263,0.1427,0.1649,0.1471,0.0932,0.2634,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.0,0.0,0.1649,0.0387,0.0,0.0,0.0,0.0,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.8559,0.0,0.1546,0.0645,0.4,0.7626,0.8559,0.1546,0.0294,0.1429,0.2596,0.0036,0.4006,0.5026,dc029453,e9b19332,254a1505,0f68baf6,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.3994,0.58,0.1732,0.0194,0.2,0.45,0.3994,0.1732,0.0294,0.0248,0.1407,0.0036,0.2305,0.5629,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5706,0.8,0.1649,0.0452,0.0,0.5611,0.5706,0.1649,0.0588,0.1118,0.2062,0.0479,0.0089,0.4167,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3994,1.0,0.1732,0.1355,0.2,0.3519,0.3994,0.1732,0.0294,0.2981,0.2661,0.0044,0.1173,0.56,0088407c,471c6c1b,1b71ea44,9ad4f36f,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.5478,0.0,0.1979,0.1355,0.0,0.2501,0.5478,0.1979,0.0294,0.3106,0.8004,0.0036,0.0097,0.6433,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,1,0,1,0.3566,1.0,0.1546,0.1032,0.0,0.3565,0.3566,0.1546,0.0,0.236,0.1979,0.0471,0.0466,0.3923,0088407c,471c6c1b,1b71ea44,19ca07d9,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3566,0.65,0.1546,0.0194,0.2,0.4066,0.3566,0.1546,0.0294,0.0248,0.1354,0.0036,0.2305,0.5026,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1263,0.1427,0.1649,0.1471,0.0932,0.2634,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3566,0.65,0.1546,0.0194,0.2,0.4066,0.3566,0.1546,0.0294,0.0248,0.1354,0.0036,0.2305,0.5026,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.3566,0.0,0.1546,0.0387,0.0,0.3284,0.3566,0.1546,0.1471,0.0932,0.2412,0.0036,0.0254,0.5026,dc029453,e9b19332,254a1505,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.0,0.0,0.1979,0.0387,0.0,0.0,0.0,0.0,0.1471,0.0932,0.2412,0.0036,0.0254,0.6433,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,1,0,1,0.3994,0.0,0.1732,0.1032,0.0,0.36,0.3994,0.1732,0.0,0.2422,0.253,0.0036,0.004,0.5629,ab4271a7,46a2c293,1b71ea44,19ca07d9,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1263,0.1427,0.1649,0.1471,0.0932,0.2634,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.0,0.0,0.3093,0.0452,0.0,0.0,0.0,0.3093,0.0,0.118,0.1807,0.0471,0.0082,0.7846,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.8559,0.0,0.1546,0.0387,0.0,0.808,0.8559,0.1546,0.1471,0.0932,0.2277,0.0036,0.0254,0.5026,dc029453,e9b19332,254a1505,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,0,0,1,0.3994,0.0,0.1732,0.129,0.2,0.3293,0.3994,0.1732,0.1176,0.2733,0.3055,0.0036,0.1507,0.5629,ab4271a7,46a2c293,1b71ea44,9ad4f36f,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.15,0.1427,0.1649,0.1471,0.0932,0.1727,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.5706,0.8,0.1649,0.0452,0.0,0.5347,0.5706,0.1649,0.0,0.118,0.2316,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.4479,0.59,0.3093,0.0452,0.0,0.4465,0.4479,0.3093,0.0,0.118,0.1993,0.0471,0.0082,0.7846,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.4479,0.0,0.3093,0.0452,0.0,0.4404,0.4479,0.3093,0.0588,0.1118,0.2062,0.0471,0.0089,0.7846,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,1,0,1,0.4565,0.98,0.1649,0.0452,0.0,0.455,0.4565,0.1649,0.0,0.118,0.1993,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5478,0.51,0.1979,0.1355,0.2,0.4268,0.5478,0.1979,0.0294,0.2981,0.3412,0.0044,0.1173,0.64,ab4271a7,46a2c293,1b71ea44,9ad4f36f,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.5706,0.12,0.1649,0.0452,0.0,0.5738,0.5706,0.1649,0.0588,0.1118,0.1948,0.0479,0.0089,0.4167,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.4479,0.64,0.3093,0.0452,0.0,0.5685,0.4479,0.3093,0.0588,0.1118,0.0902,0.0044,0.0089,1.0,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.4479,0.0,0.3093,0.0452,0.0,0.4684,0.4479,0.3093,0.0,0.118,0.1755,0.0471,0.0082,0.7846,dc029453,e9b19332,254a1505,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.0,0.0,0.1979,0.0452,0.0,0.0,0.0,0.1979,0.0588,0.1118,0.1561,0.0044,0.0089,0.64,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,1,0,1,0.4565,1.0,0.1649,0.0452,0.0,0.4278,0.4565,0.1649,0.0,0.118,0.2316,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5706,0.12,0.1649,0.0452,0.0,0.5611,0.5706,0.1649,0.0588,0.1118,0.2062,0.0471,0.0089,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,0.99,0.1835,0.0387,0.0,0.1347,0.1427,0.1835,0.1471,0.0932,0.2277,0.0036,0.0254,0.5964,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3994,0.58,0.1732,0.0194,0.2,0.45,0.3994,0.1732,0.0294,0.0248,0.1407,0.0036,0.2305,0.5629,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.5478,1.0,0.1979,0.0516,0.0,0.5684,0.5478,0.1979,0.0,0.1304,0.1793,0.0036,0.0101,0.6433,ab4271a7,46a2c293,1b71ea44,906ec1b2,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.4565,0.98,0.1649,0.0452,0.0,0.437,0.4565,0.1649,0.0,0.118,0.2202,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.3994,0.0,0.1732,0.1161,0.4,0.3529,0.3994,0.1732,0.0,0.2547,0.2645,0.0036,0.287,0.5629,0088407c,471c6c1b,1b71ea44,302faacd,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.3994,0.58,0.1732,0.0194,0.2,0.45,0.3994,0.1732,0.0294,0.0248,0.1407,0.0036,0.2305,0.5629,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.8559,0.0,0.1546,0.0387,0.0,0.7576,0.8559,0.1546,0.1471,0.0932,0.2634,0.0036,0.0254,0.5026,dc029453,e9b19332,254a1505,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.5478,0.41,0.1979,0.0903,0.2,0.4835,0.5478,0.1979,0.2059,0.2174,0.265,0.0036,0.1225,0.6433,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,1,0,1,0.3566,1.0,0.1546,0.0452,0.0,0.3414,0.3566,0.1546,0.0,0.118,0.2202,0.0471,0.0082,0.3923,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.4565,1.0,0.1649,0.0452,0.0,0.4489,0.4565,0.1649,0.0588,0.1118,0.2062,0.0471,0.0089,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,0.5,0.1649,0.0387,0.0,0.1586,0.1427,0.1649,0.1471,0.0932,0.1466,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3994,1.0,0.1732,0.0903,0.2,0.3622,0.3994,0.1732,0.2059,0.2174,0.2496,0.0036,0.1225,0.5629,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.8488,0.0,0.1979,0.1484,0.0,0.3883,0.8488,0.1979,0.0294,0.354,0.7984,0.0036,0.0066,0.6433,dc029453,e9b19332,254a1505,19ca07d9,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5478,1.0,0.1979,0.071,0.0,0.4772,0.5478,0.1979,0.0294,0.1863,0.2725,0.0036,0.0135,0.6433,ab4271a7,46a2c293,1b71ea44,302faacd,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.4565,0.0,0.1649,0.0452,0.0,0.4269,0.4565,0.1649,0.0,0.118,0.2327,0.0471,0.0082,0.4184,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.3566,0.81,0.1546,0.0516,0.2,0.3249,0.3566,0.1546,0.0588,0.1242,0.2471,0.0044,0.15,0.5,dc029453,e9b19332,254a1505,906ec1b2,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,0,0,1,0.8559,0.0,0.1979,0.0387,0.0,0.6868,0.8559,0.1979,0.1471,0.0932,0.3223,0.0036,0.0254,0.6433,dc029453,e9b19332,254a1505,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1263,0.1427,0.1649,0.1471,0.0932,0.2634,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5706,1.0,0.1649,0.0452,0.0,0.5441,0.5706,0.1649,0.0588,0.1118,0.2223,0.0044,0.0089,0.5333,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5478,1.0,0.1979,0.129,0.2,0.4513,0.5478,0.1979,0.1176,0.2733,0.3059,0.0036,0.1507,0.6433,ab4271a7,46a2c293,1b71ea44,9ad4f36f,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.3566,0.65,0.1546,0.0194,0.2,0.4066,0.3566,0.1546,0.0294,0.0248,0.1354,0.0036,0.2305,0.5026,0088407c,471c6c1b,1b71ea44,0f68baf6,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.4565,1.0,0.1649,0.0452,0.0,0.4278,0.4565,0.1649,0.0,0.118,0.2316,0.0471,0.0082,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.4479,0.64,0.3093,0.0452,0.0,0.4198,0.4479,0.3093,0.0,0.118,0.2316,0.0471,0.0082,0.7846,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.3994,1.0,0.1732,0.1355,0.2,0.3519,0.3994,0.1732,0.0294,0.2981,0.2661,0.0044,0.1173,0.56,0088407c,471c6c1b,1b71ea44,9ad4f36f,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.1427,0.0,0.1835,0.0387,0.0,0.1528,0.1427,0.1835,0.1471,0.0932,0.1641,0.0036,0.0254,0.5964,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,0.5,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,1.0,0.0,0.1979,0.0387,0.0,0.8025,1.0,0.1979,0.1471,0.0932,0.3223,0.0036,0.0254,0.6433,0088407c,471c6c1b,1b71ea44,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.5706,1.0,0.1649,0.0452,0.0,0.5611,0.5706,0.1649,0.0588,0.1118,0.2062,0.0479,0.0089,0.4167,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.0713,1.0,0.1649,0.0387,0.0,0.0631,0.0713,0.1649,0.1471,0.0932,0.2634,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.3566,0.0,0.1546,0.0903,0.2,0.2204,0.3566,0.1546,0.2059,0.2174,0.5109,0.0036,0.1225,0.5026,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.8559,0.0,0.1979,0.1032,0.0,0.9278,0.8559,0.1979,0.0,0.236,0.1584,0.0036,0.0466,0.6433,dc029453,e9b19332,254a1505,19ca07d9,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,1,0,1,0.4479,0.59,0.3093,0.0452,0.2,0.4824,0.4479,0.3093,0.0,0.1056,0.1614,0.0044,0.1104,1.0,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,1,0,1,0.3566,1.0,0.1546,0.0452,0.0,0.3414,0.3566,0.1546,0.0,0.118,0.2202,0.0471,0.0082,0.3923,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5706,0.12,0.1649,0.0452,0.0,0.5611,0.5706,0.1649,0.0588,0.1118,0.2062,0.0471,0.0089,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.3566,0.0,0.1546,0.0903,0.2,0.3256,0.3566,0.1546,0.2059,0.2174,0.2459,0.0036,0.1225,0.5026,ab4271a7,46a2c293,1b71ea44,31f4786e,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,1,0,1,0.0,0.0,0.3093,0.0452,0.0,0.0,0.0,0.3093,0.0,0.118,0.1807,0.0471,0.0082,0.7846,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.3566,0.0,0.1546,0.0387,0.0,0.4351,0.3566,0.1546,0.1471,0.0932,0.1062,0.0036,0.0254,0.5026,ab4271a7,46a2c293,1b71ea44,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
0,0,0,1,0.8559,0.0,0.1732,0.071,0.0,0.7489,0.8559,0.1732,0.0588,0.1739,0.27,0.0036,0.0077,0.5629,dc029453,e9b19332,254a1505,302faacd,38f3f377,2c7b1da4,e930f1b4,e58940ba,14ba0d54,user_85245abb,0
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.5706,0.12,0.1649,0.0452,0.0,0.5611,0.5706,0.1649,0.0588,0.1118,0.2062,0.0471,0.0089,0.4184,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,0,0,1,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.0,0.1471,0.0932,0.1812,0.0036,0.0254,0.0,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.4479,0.56,0.3093,0.0452,0.0,0.4404,0.4479,0.3093,0.0588,0.1118,0.2062,0.0479,0.0089,0.7814,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.1347,0.1427,0.1649,0.1471,0.0932,0.2277,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
0,1,0,1,0.0,0.0,0.3093,0.0452,0.0,0.0,0.1897,0.3093,0.0,0.118,0.1807,0.0471,0.0082,0.7846,0088407c,471c6c1b,1b71ea44,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,0.5,0.1649,0.0387,0.0,0.1474,0.1427,0.1649,0.1471,0.0932,0.1812,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.1427,1.0,0.1649,0.0387,0.0,0.15,0.1427,0.1649,0.1471,0.0932,0.1727,0.0036,0.0254,0.5361,1139858f,4eb42ee6,6dfa5bce,9ad4f36f,38f3f377,27ff6975,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
1,0,0,1,0.4565,1.0,0.1649,0.0452,0.0,0.459,0.4565,0.1649,0.0588,0.1118,0.1948,0.0479,0.0089,0.4167,1139858f,4eb42ee6,6dfa5bce,31f4786e,38f3f377,21cb6e7e,e930f1b4,e58940ba,14ba0d54,user_85245abb,1
